Transaction Name,Transaction Name URL,Announced Date,Investor Names
Seed Round - Startup Brewing Company,https://www.crunchbase.com/funding_round/startup-brewing-company-seed--7d539e3a,2019-01-01,
Seed Round - Alboom,https://www.crunchbase.com/funding_round/alboom-inc-seed--0e24840a,2019-01-01,
Equity Crowdfunding - Sprocket,https://www.crunchbase.com/funding_round/sprocket-equity-crowdfunding--aa095488,2019-01-01,StartEngine
Equity Crowdfunding - Sun Fund,https://www.crunchbase.com/funding_round/sun-fund-equity-crowdfunding--43a79ed0,2019-01-01,StartEngine
Equity Crowdfunding - HyGen Industries,https://www.crunchbase.com/funding_round/hygen-industries-2-equity-crowdfunding--28b4efbd,2019-01-01,StartEngine
Seed Round - Geneva,https://www.crunchbase.com/funding_round/geneva-seed--718b251e,2019-01-01,CASSIUS Family
Pre Seed Round - nerdsfun.co,https://www.crunchbase.com/funding_round/nerdsfun-co-pre-seed--3341d194,2019-01-01,
Pre Seed Round - iKOOP,https://www.crunchbase.com/funding_round/ikoop-pre-seed--b9e656bf,2019-01-01,alem abdul
"Pre Seed Round - AppliedApps, Inc.",https://www.crunchbase.com/funding_round/appliedapps-inc-pre-seed--c96e4db9,2019-01-01,
Pre Seed Round - TableDot,https://www.crunchbase.com/funding_round/table-dot-pre-seed--cb648f60,2019-01-01,
Seed Round - ITsMine,https://www.crunchbase.com/funding_round/itsmine-seed--2c8937eb,2019-01-01,OurCrowd
Seed Round - China Smart Agriculture Network,https://www.crunchbase.com/funding_round/china-smart-agriculture-network-seed--b953f4b6,2019-01-01,
Venture Round - Bungii,https://www.crunchbase.com/funding_round/bungii-series-unknown--76f80154,2019-01-01,Trevor Wright
Pre Seed Round - SimpleGym,https://www.crunchbase.com/funding_round/simplegym-pre-seed--80cb4cbc,2019-01-01,
Seed Round - Connected Body,https://www.crunchbase.com/funding_round/connected-body-seed--80f46cc0,2019-01-01,
Pre Seed Round - Trendi,https://www.crunchbase.com/funding_round/trendi-8c47-pre-seed--1bd4f6a7,2019-01-01,
Pre Seed Round - TuningBill Limited,https://www.crunchbase.com/funding_round/tuningbill-limited-pre-seed--ab18d099,2019-01-01,
Venture Round - Sharecare,https://www.crunchbase.com/funding_round/sharecare-series-unknown--8285fc31,2019-01-01,
Pre Seed Round - FlyLine,https://www.crunchbase.com/funding_round/flyline-036e-pre-seed--cd688167,2019-01-01,
Pre Seed Round - SIERA AI,https://www.crunchbase.com/funding_round/stocked-robotics-pre-seed--0aea1f18,2019-01-01,
Pre Seed Round - VIEBEG TECHNOLOGIES,https://www.crunchbase.com/funding_round/viebeg-technologies-pre-seed--1ebdd28b,2019-01-01,
Pre Seed Round - PriyoShop.com,https://www.crunchbase.com/funding_round/priyoshop-com-pre-seed--a393d37c,2019-01-01,
Seed Round - Oreka Training,https://www.crunchbase.com/funding_round/oreka-training-seed--88876ce0,2019-01-01,EASO
Seed Round - NewTropic,https://www.crunchbase.com/funding_round/newtropic-seed--4e7f68fe,2019-01-01,
Pre Seed Round - Voiceflow,https://www.crunchbase.com/funding_round/storyflow-20c9-pre-seed--fd7ac95c,2019-01-01,"Alex Norman, Weekend Fund"
Seed Round - GetSmart,https://www.crunchbase.com/funding_round/getsmart-seed--aceaf5e2,2019-01-01,Internet Initiatives Development Fund (IIDF)
Seed Round - TOscan,https://www.crunchbase.com/funding_round/toscan-seed--cf18224c,2019-01-01,Internet Initiatives Development Fund (IIDF)
Seed Round - GoLiving,https://www.crunchbase.com/funding_round/goliving-seed--72ab55e8,2019-01-01,"High Rise Ventures, Picus Capital"
Venture Round - 5sigma,https://www.crunchbase.com/funding_round/5sigma-series-unknown--c66d330b,2019-01-01,F2 Capital
Seed Round - The Genius of Online Negotiations,https://www.crunchbase.com/funding_round/the-genius-of-online-negotiations-seed--517d8ebe,2019-01-01,Internet Initiatives Development Fund (IIDF)
Non Equity Assistance - Hyro,https://www.crunchbase.com/funding_round/airbud-technologies-inc-non-equity-assistance--aa113823,2019-01-01,The Junction
Pre Seed Round - Swapp,https://www.crunchbase.com/funding_round/buildos-pre-seed--7dc942f5,2019-01-01,The Junction
Pre Seed Round - superwise.ai,https://www.crunchbase.com/funding_round/superwise-ai-pre-seed--7562994c,2019-01-01,The Junction
Seed Round - Cmbizness,https://www.crunchbase.com/funding_round/cmbizness-seed--d6d96a3e,2019-01-01,Internet Initiatives Development Fund (IIDF)
Pre Seed Round - VR Legend PLC,https://www.crunchbase.com/funding_round/vr-legend-plc-pre-seed--38ad73c9,2019-01-01,
Non Equity Assistance - StayTuned Digital,https://www.crunchbase.com/funding_round/staytuned-digital-non-equity-assistance--ff652b33,2019-01-01,Grand Central Tech
Non Equity Assistance - OOVA,https://www.crunchbase.com/funding_round/oova-non-equity-assistance--60874ea8,2019-01-01,Grand Central Tech
Non Equity Assistance - Vowel,https://www.crunchbase.com/funding_round/vowel-non-equity-assistance--545af8ee,2019-01-01,Grand Central Tech
Non Equity Assistance - Lolli,https://www.crunchbase.com/funding_round/lolli-non-equity-assistance--5391b1c2,2019-01-01,Grand Central Tech
Non Equity Assistance - Object Limited,https://www.crunchbase.com/funding_round/object-limited-non-equity-assistance--4894e109,2019-01-01,Grand Central Tech
Non Equity Assistance - Bokksu,https://www.crunchbase.com/funding_round/bokksu-non-equity-assistance--a12ed3a2,2019-01-01,Grand Central Tech
Non Equity Assistance - Chartable,https://www.crunchbase.com/funding_round/chartable-non-equity-assistance--edeb9746,2019-01-01,Grand Central Tech
Grant - Minnemera,https://www.crunchbase.com/funding_round/minnemera-grant--29ac8d1f,2019-01-01,EASME - EU Executive Agency for SMEs
Non Equity Assistance - Otis,https://www.crunchbase.com/funding_round/otis-wealth-non-equity-assistance--4976b796,2019-01-01,Grand Central Tech
Non Equity Assistance - Summer​,https://www.crunchbase.com/funding_round/summer-b42b-non-equity-assistance--125834dc,2019-01-01,Grand Central Tech
Non Equity Assistance - Nesterly,https://www.crunchbase.com/funding_round/nesterly-non-equity-assistance--f174e5b5,2019-01-01,Grand Central Tech
Non Equity Assistance - RaisedBy.Us,https://www.crunchbase.com/funding_round/raisedby-us-non-equity-assistance--2de768db,2019-01-01,Grand Central Tech
Non Equity Assistance - Dandelion Energy,https://www.crunchbase.com/funding_round/dandelion-energy-non-equity-assistance--e0e62e12,2019-01-01,Grand Central Tech
Non Equity Assistance - Nara Organics,https://www.crunchbase.com/funding_round/nara-organics-non-equity-assistance--72164d99,2019-01-01,Grand Central Tech
Non Equity Assistance - Octave,https://www.crunchbase.com/funding_round/octave-b269-non-equity-assistance--0258aa11,2019-01-01,Grand Central Tech
Non Equity Assistance - Snackable,https://www.crunchbase.com/funding_round/snackable-non-equity-assistance--2af4aa82,2019-01-01,Grand Central Tech
Non Equity Assistance - Goodtalk,https://www.crunchbase.com/funding_round/goodtalk-0bee-non-equity-assistance--1303ecf2,2019-01-01,Grand Central Tech
Non Equity Assistance - Moved,https://www.crunchbase.com/funding_round/moved-non-equity-assistance--bf0fda07,2019-01-01,Grand Central Tech
Non Equity Assistance - Hydra Studios,https://www.crunchbase.com/funding_round/hydra-new-york-non-equity-assistance--d2f3a346,2019-01-01,Grand Central Tech
Non Equity Assistance - Particle Health,https://www.crunchbase.com/funding_round/particle-health-non-equity-assistance--84e61187,2019-01-01,Grand Central Tech
Non Equity Assistance - Taskade,https://www.crunchbase.com/funding_round/taskade-non-equity-assistance--5e405872,2019-01-01,Grand Central Tech
Pre Seed Round - KUHMUTE,https://www.crunchbase.com/funding_round/kuhmute-pre-seed--e01cb7c7,2019-01-01,
Pre Seed Round - Coinpay,https://www.crunchbase.com/funding_round/coinpay-605e-pre-seed--04d6b80d,2019-01-01,
Pre Seed Round - Chums,https://www.crunchbase.com/funding_round/chums-pre-seed--56219ebd,2019-01-01,
Pre Seed Round - Roomvu,https://www.crunchbase.com/funding_round/roomvu-pre-seed--e7041870,2019-01-01,7 Gate Ventures
Seed Round - Anatolian Technologies,https://www.crunchbase.com/funding_round/anatolian-technologies-seed--fdaafe87,2019-01-01,
Pre Seed Round - aido health,https://www.crunchbase.com/funding_round/aido-health-pre-seed--d6b7abf0,2019-01-01,
Non Equity Assistance - KEWAZO,https://www.crunchbase.com/funding_round/kewazo-non-equity-assistance--81697579,2019-01-01,IMPACT Accelerator
Pre Seed Round - Likvido,https://www.crunchbase.com/funding_round/likvido-24d8-pre-seed--5584694e,2019-01-01,PreSeed Ventures
Seed Round - Analytics2Go,https://www.crunchbase.com/funding_round/analytics2go-seed--2066e4d0,2019-01-01,
Seed Round - JANSZKY GmbH,https://www.crunchbase.com/funding_round/janszky-gmbh-seed--28cb587f,2019-01-01,Sven Gabor Janszky
Pre Seed Round - Savvy Scoop,https://www.crunchbase.com/funding_round/savvy-scoop-pre-seed--0aeb1576,2019-01-01,
Pre Seed Round - Gather AI,https://www.crunchbase.com/funding_round/gather-ai-pre-seed--94a18ef3,2019-01-01,XRC Labs
Pre Seed Round - Swivel,https://www.crunchbase.com/funding_round/swivel-beauty-inc-pre-seed--1a7c83a9,2019-01-01,XRC Labs
Seed Round - Kyaw Business Limited,https://www.crunchbase.com/funding_round/kyaw-business-limited-seed--6b6f204c,2019-01-01,Thet Kyaw Linn
Pre Seed Round - ēdn,https://www.crunchbase.com/funding_round/ēdn-2-pre-seed--fca7ffc1,2019-01-01,XRC Labs
Seed Round - Kratos Innovation Labs,https://www.crunchbase.com/funding_round/kratos-innovation-labs-seed--a760ad09,2019-01-01,
Venture Round - Prodigy,https://www.crunchbase.com/funding_round/prodigy-2-series-unknown--5abb6da3,2019-01-01,Innovation Global Capital
Seed Round - The Dream Corporation,https://www.crunchbase.com/funding_round/the-dream-corporation-seed--78674347,2019-01-01,Imbiba
Pre Seed Round - Buj,https://www.crunchbase.com/funding_round/buj-pre-seed--34b4cf76,2019-01-01,
Seed Round - HASH,https://www.crunchbase.com/funding_round/hash-2-seed--d9aa4cf0,2019-01-01,"Anthony Goldbloom, Joel Spolsky, Soho Strategy"
Seed Round - Porter Road Butcher,https://www.crunchbase.com/funding_round/porter-road-butcher-seed--d826ea09,2019-01-01,Katie Shea
Seed Round - Incuhive Limited,https://www.crunchbase.com/funding_round/incuhive-limited-seed--40367a63,2019-01-01,George Scott-Welsh
Seed Round - Pay Master Solutions,https://www.crunchbase.com/funding_round/pay-master-solutions-pvt-ltd-seed--4ced2834,2019-01-01,
Seed Round - Percept.AI,https://www.crunchbase.com/funding_round/buddy-ai-seed--9b0f6f56,2019-01-01,
Series A - Bowery,https://www.crunchbase.com/funding_round/bowery-series-a--ae829ab2,2019-01-01,
Series A - NeuroFlow,https://www.crunchbase.com/funding_round/neuroflow-series-a--7b1426d9,2019-01-01,
Series A - CourseKey,https://www.crunchbase.com/funding_round/course-key-series-a--c8039a57,2019-01-01,
Series B - Datatist,https://www.crunchbase.com/funding_round/datatist-series-b--d5a34788,2019-01-01,
Seed Round - Glow,https://www.crunchbase.com/funding_round/glow-aa96-seed--9967eafd,2019-01-01,"Costanoa Ventures, Freestyle Capital"
Seed Round - Powered by Flossie,https://www.crunchbase.com/funding_round/flossie-seed--b40aa7a6,2019-01-01,
Seed Round - aDolus,https://www.crunchbase.com/funding_round/adolus-inc-seed--519deccc,2019-01-01,
Seed Round - Polyteia,https://www.crunchbase.com/funding_round/polyteia-seed--23509ac3,2019-01-01,Finparx
Seed Round - Kwara,https://www.crunchbase.com/funding_round/kwara-seed--d97f33fa,2019-01-01,Finparx
Pre Seed Round - Tribe Health Solutions,https://www.crunchbase.com/funding_round/tribe-health-solutions-pre-seed--96d406ad,2019-01-01,
Series B - Elevate Labs,https://www.crunchbase.com/funding_round/elevate-labs-series-b--81aa9b78,2019-01-01,
Debt Financing - Ebutor,https://www.crunchbase.com/funding_round/ebutor-debt-financing--f7b081c1,2019-01-01,
Seed Round - Chromia,https://www.crunchbase.com/funding_round/chromia-seed--115b780d,2019-01-01,Arrington XRP Capital
Venture Round - Terve,https://www.crunchbase.com/funding_round/terve-series-unknown--f7a82c50,2019-01-01,
Seed Round - Mobile Power Ltd,https://www.crunchbase.com/funding_round/mobile-power-2-seed--1ee91e50,2019-01-01,
Convertible Note - ZuBlu,https://www.crunchbase.com/funding_round/zublu-convertible-note--3a40a074,2019-01-01,
Seed Round - AdvisorEat,https://www.crunchbase.com/funding_round/advisoreat-seed--9dab3c8c,2019-01-01,Ithaca Investments
Venture Round - Innovation Technical Solutions,https://www.crunchbase.com/funding_round/innovation-technical-solutions-series-unknown--60694611,2019-01-01,IDO Investments
Venture Round - Heart Force AG,https://www.crunchbase.com/funding_round/heart-force-ag-series-unknown--680bf848,2019-01-01,
Seed Round - Soraban,https://www.crunchbase.com/funding_round/soraban-seed--5c928674,2019-01-01,
Angel Round - Prepler,https://www.crunchbase.com/funding_round/prepler-angel--81786e5d,2019-01-01,
Equity Crowdfunding - Utopicus,https://www.crunchbase.com/funding_round/utopic-us-equity-crowdfunding--01e6ebf9,2019-01-01,
Equity Crowdfunding - VoxPrima,https://www.crunchbase.com/funding_round/voxprima-equity-crowdfunding--82374b6d,2019-01-01,
Equity Crowdfunding - La Casa de la Aldea,https://www.crunchbase.com/funding_round/la-casa-de-la-aldea-equity-crowdfunding--99bfd7a8,2019-01-01,
Equity Crowdfunding - Nostoc Biotech,https://www.crunchbase.com/funding_round/nostoc-biotech-equity-crowdfunding--486d5be3,2019-01-01,
Grant - Svarmi,https://www.crunchbase.com/funding_round/svarmi-grant--7693031c,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Wriggle Solutions,https://www.crunchbase.com/funding_round/wriggle-solutions-grant--7f64e50d,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Racefox,https://www.crunchbase.com/funding_round/racefox-grant--3e989ea5,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Swiss Vault,https://www.crunchbase.com/funding_round/swiss-vault-systems-grant--c9b84402,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Urban Data Eye,https://www.crunchbase.com/funding_round/ude-urban-data-eye-grant--0ea8bcea,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Summitto,https://www.crunchbase.com/funding_round/summitto-grant--ca7e0f8a,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Xnext,https://www.crunchbase.com/funding_round/xnext-grant--e3ebe7c6,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Blunder,https://www.crunchbase.com/funding_round/blunder-solutions-sl-grant--07c3453b,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Utonomy,https://www.crunchbase.com/funding_round/utonomy-grant--1958d8fd,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Yooji,https://www.crunchbase.com/funding_round/yooji-grant--8984edcd,2019-01-01,EASME - EU Executive Agency for SMEs
Seed Round - MegaExams,https://www.crunchbase.com/funding_round/megaexams-seed--3a672dbe,2019-01-01,Guild Capital
Grant - VELLO BIKE,https://www.crunchbase.com/funding_round/vello-bike-grant--e2bd698b,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Yakna,https://www.crunchbase.com/funding_round/yakna-grant--0c66fcf0,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Userbot,https://www.crunchbase.com/funding_round/userbot-grant--1dcd3823,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Zymvol Biomodeling,https://www.crunchbase.com/funding_round/zymvol-biomodeling-grant--c7c06116,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Yotta,https://www.crunchbase.com/funding_round/yottacode-grant--b252427e,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Usability Engineering Center,https://www.crunchbase.com/funding_round/usability-engineering-center-grant--cf7af56c,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - ONO,https://www.crunchbase.com/funding_round/tretbox-grant--e9d52347,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - XMOS,https://www.crunchbase.com/funding_round/xmos-grant--467a2114,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Vetbiobank,https://www.crunchbase.com/funding_round/vetbiobank-grant--d9d2b6b2,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Usersnap,https://www.crunchbase.com/funding_round/usersnap-grant--5d8186cd,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Worldwide Laboratory of Testing Service,https://www.crunchbase.com/funding_round/worldwide-laboratory-of-testing-service-grant--f6691f31,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Youbiquo,https://www.crunchbase.com/funding_round/youbiquo-grant--60ed566e,2019-01-01,EASME - EU Executive Agency for SMEs
Seed Round - ZygoFix,https://www.crunchbase.com/funding_round/zygofix-seed--2f5af679,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Vibrosonic,https://www.crunchbase.com/funding_round/vibrosonic-grant--f777a208,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Planktovie,https://www.crunchbase.com/funding_round/planktovie-grant--cba94b91,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Solid Clouds,https://www.crunchbase.com/funding_round/solid-clouds-grant--01f364f9,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Toleranzia AB,https://www.crunchbase.com/funding_round/toleranzia-ab-grant--6d2b4e34,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Tavlit,https://www.crunchbase.com/funding_round/tavlit-grant--58e3fa3e,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Springa,https://www.crunchbase.com/funding_round/springa-grant--df46e0f2,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - ViNotion B.V.,https://www.crunchbase.com/funding_round/vinotion-b-v-grant--e889f04a,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Prognolite,https://www.crunchbase.com/funding_round/prognolite-grant--dfb26846,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - FunnelFox,https://www.crunchbase.com/funding_round/funnelfox-grant--ef75fec7,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - TechMist,https://www.crunchbase.com/funding_round/techmist-grant--357c95a2,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Surgitate,https://www.crunchbase.com/funding_round/surgitate-grant--502d928e,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - SoundEnergy,https://www.crunchbase.com/funding_round/soundenergy-grant--42c03ae5,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Waterscope,https://www.crunchbase.com/funding_round/waterscope-grant--40e2d3a7,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Nornir,https://www.crunchbase.com/funding_round/nornir-grant--81c12f3a,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - TargImmune Therapeutics,https://www.crunchbase.com/funding_round/targimmune-therapeutics-grant--0c0203c5,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Vetherapy,https://www.crunchbase.com/funding_round/vetherapy-grant--d72476e1,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Sky and Space Global,https://www.crunchbase.com/funding_round/sky-and-space-global-grant--b86a3766,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Oasis Smart SIM,https://www.crunchbase.com/funding_round/oasis-smart-sim-grant--c0498970,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - VSPARTICLE,https://www.crunchbase.com/funding_round/vsparticle-grant--5acd821c,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Spartax Chemicals,https://www.crunchbase.com/funding_round/spartax-chemicals-grant--d1e6ccd4,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - eLive Ecosystem,https://www.crunchbase.com/funding_round/elive-ecosystem-grant--b19575b1,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - TYDOCK PHARMA,https://www.crunchbase.com/funding_round/tydock-pharma-grant--0d0d544d,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - SonicEdge,https://www.crunchbase.com/funding_round/sonicedge-grant--5c22e3a5,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Virtualmechanics,https://www.crunchbase.com/funding_round/virtualmechanics-grant--7b1238fc,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Hovering Solutions,https://www.crunchbase.com/funding_round/hovering-solutions-grant--d5a036c7,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Specshell,https://www.crunchbase.com/funding_round/specshell-grant--5176076a,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Wimao,https://www.crunchbase.com/funding_round/wimao-grant--692c5ab6,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Sofies,https://www.crunchbase.com/funding_round/sofies-grant--ae1bf337,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Poly-Pico,https://www.crunchbase.com/funding_round/poly-pico-grant--b59f2880,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Walhalla,https://www.crunchbase.com/funding_round/Walhalla-grant--e27731a0,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Vulcur Medtech,https://www.crunchbase.com/funding_round/vulcur-medtech-grant--5f515ccb,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Architectures,https://www.crunchbase.com/funding_round/architectures-grant--6b0378af,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Spectral Industries,https://www.crunchbase.com/funding_round/spectral-industries-grant--1bd8e5fe,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Somax Systems,https://www.crunchbase.com/funding_round/somax-systems-grant--d6b67ad5,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Predict,https://www.crunchbase.com/funding_round/predict-9dfc-grant--fb5f35d6,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Next Generation Sensors B.V.,https://www.crunchbase.com/funding_round/next-generation-sensors-b-v-grant--d884d376,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - myTrueSound,https://www.crunchbase.com/funding_round/mytruesound-grant--6a7addc5,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Simplicity Works,https://www.crunchbase.com/funding_round/simplicity-works-europe-sl-grant--15f105fc,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Stemcis,https://www.crunchbase.com/funding_round/stemcis-sas-grant--32cbb15d,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - UET,https://www.crunchbase.com/funding_round/uet-grant--bff11e4a,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - TransCure bioServices,https://www.crunchbase.com/funding_round/transcure-bioservices-grant--05a04c63,2019-01-01,EASME - EU Executive Agency for SMEs
